gps_time, lat, lon, alt, temp, wd_corr, ws_corr, pressure, hdop, lgr_time, ch4_d, co2_d, co_d, h2o, avg, comp_time;
2017-06-28 20:09:34.600000,43.665348333333334,-79.39925272727274,119.736,23.7,39.809,1.1,1003.445,1.0,2017-06-28 20:09:42.369000,1.863,409.74,1.949,12139.81,10,2017-06-28 16:09:42.243495;
2017-06-28 20:09:45.100000,43.66534883333333,-79.39925783333335,120.36,23.7,63.51,2.88,1003.39,1.01,2017-06-28 20:09:52.322500,1.864,408.002,1.905,12137.653,10,2017-06-28 16:09:52.236500;
2017-06-28 20:09:55.100000,43.665350499999995,-79.39925533333334,120.86,23.7,64.89,3.19,1003.32,1.03,2017-06-28 20:10:02.275500,1.861,403.774,1.861,12094.864,10,2017-06-28 16:10:02.233545;
2017-06-28 20:10:05.100000,43.66535133333333,-79.39925183333332,120.87,23.7,82.9,2.41,1003.37,1.0,2017-06-28 20:10:12.228500,1.861,404.925,1.798,12038.794,10,2017-06-28 16:10:12.243327;
2017-06-28 20:10:15.100000,43.665344833333336,-79.39925350000001,121.21,23.7,64.51,3.38,1003.38,1.0,2017-06-28 20:10:22.182500,1.861,413.313,1.824,12091.941,10,2017-06-28 16:10:22.238854;
2017-06-28 20:10:25.100000,43.665343166666666,-79.39925650000002,121.36,23.75,45.72,1.66,1003.39,1.0,2017-06-28 20:10:32.135500,1.861,411.861,1.8,12076.326,10,2017-06-28 16:10:32.220560;
2017-06-28 20:10:35.100000,43.665347499999996,-79.39925083333333,121.72,23.8,69.74,2.22,1003.42,1.0,2017-06-28 20:10:42.090000,1.861,412.458,1.823,12067.656,10,2017-06-28 16:10:42.239392;
2017-06-28 20:10:45.100000,43.66535249999999,-79.39924349999998,122.17,23.8,80.85,2.19,1003.39,1.0,2017-06-28 20:10:52.043000,1.861,411.406,1.795,12085.199,10,2017-06-28 16:10:52.242558;
2017-06-28 20:10:55.100000,43.66535449999999,-79.39924233333332,121.97,23.72,63.47,3.57,1003.36,1.0,2017-06-28 20:11:01.996000,1.863,413.935,1.876,12183.591,10,2017-06-28 16:11:02.245274;
2017-06-28 20:11:05.100000,43.66535133333333,-79.39924399999998,121.84,23.72,42.01,2.56,1003.3,1.0,2017-06-28 20:11:11.950000,1.862,409.158,1.838,12119.173,10,2017-06-28 16:11:12.252248;
2017-06-28 20:11:14.650000,43.66535,-79.39923833333333,122.133,23.8,167.156,1.756,1003.289,1.0,2017-06-28 20:11:21.903500,1.863,406.456,1.763,12087.348,10,2017-06-28 16:11:21.252388;
2017-06-28 20:11:24.100000,43.66535,-79.3992335,121.65,23.88,306.1,0.8,1003.36,1.06,2017-06-28 20:11:31.857000,1.862,406.473,1.777,12086.234,10,2017-06-28 16:11:31.256683;
2017-06-28 20:11:34.100000,43.66535,-79.39922983333334,121.46,23.89,67.01,2.26,1003.36,1.03,2017-06-28 20:11:41.810500,1.865,406.889,1.729,12160.951,10,2017-06-28 16:11:41.244727;
2017-06-28 20:11:44.150000,43.66534633333333,-79.399233,120.88,23.75,64.3,3.95,1003.33,1.0,2017-06-28 20:11:51.763000,1.866,409.607,1.766,12166.991,10,2017-06-28 16:11:51.257148;
2017-06-28 20:11:54.200000,43.665340166666674,-79.39923983333333,120.44,23.78,60.85,3.07,1003.3,1.0,2017-06-28 20:12:01.717000,1.867,412.935,2.048,12117.697,10,2017-06-28 16:12:01.258636;
2017-06-28 20:12:04.200000,43.665338500000004,-79.39924849999997,120.66,23.85,75.02,1.02,1003.29,1.03,2017-06-28 20:12:11.670000,1.872,424.79,3.363,12104.902,10,2017-06-28 16:12:11.251774;
2017-06-28 20:12:14.200000,43.66533466666668,-79.39925066666669,120.86,23.9,98.46,1.36,1003.29,1.0,2017-06-28 20:12:21.624000,1.873,424.394,2.667,12140.601,10,2017-06-28 16:12:21.242553;
2017-06-28 20:12:24.200000,43.66533066666666,-79.39925149999999,120.51,23.83,53.2,3.07,1003.31,1.0,2017-06-28 20:12:31.578000,1.871,418.107,2.153,12183.156,10,2017-06-28 16:12:31.259362;
2017-06-28 20:12:34.200000,43.66533116666666,-79.39924683333334,120.56,23.89,85.65,1.67,1003.31,1.0,2017-06-28 20:12:41.531000,1.872,419.882,2.595,12211.114,10,2017-06-28 16:12:41.252539;
2017-06-28 20:12:44.150000,43.66533333333334,-79.39924833333335,120.28,23.96,67.74,3.21,1003.34,1.0,2017-06-28 20:12:51.484500,1.87,419.648,2.566,12208.14,10,2017-06-28 16:12:51.262484;
2017-06-28 20:15:10.150000,43.665327166666664,-79.3992315,125.68,23.9,45.38,2.02,1003.21,0.9,2017-06-28 20:15:16.802500,1.866,405.729,1.564,12005.578,10,2017-06-28 16:15:17.097978;
2017-06-28 20:15:20.150000,43.66532516666667,-79.399231,125.76,23.9,46.05,1.77,1003.22,0.92,2017-06-28 20:15:26.756000,1.864,405.5,1.51,12057.93,10,2017-06-28 16:15:27.078637;
2017-06-28 20:15:29.700000,43.66532185185186,-79.39923092592592,125.933,23.9,67.0,1.322,1003.311,1.033,2017-06-28 20:15:36.709000,1.867,407.254,1.56,12050.933,10,2017-06-28 16:15:36.076922;
2017-06-28 20:15:39.200000,43.66532216666666,-79.39922716666666,126.46,23.9,66.76,2.13,1003.24,1.13,2017-06-28 20:15:46.662500,1.879,417.26,1.698,12087.334,10,2017-06-28 16:15:46.083712;
2017-06-28 20:15:49.200000,43.66532516666666,-79.399225,126.85,23.9,51.95,2.07,1003.25,1.02,2017-06-28 20:15:56.616500,1.87,424.083,1.774,12094.886,10,2017-06-28 16:15:56.100060;
2017-06-28 20:15:59.200000,43.665324,-79.39922333333334,127.71,23.9,86.79,2.07,1003.29,0.9,2017-06-28 20:16:06.571000,1.868,416.319,1.713,12122.24,10,2017-06-28 16:16:06.085925;
2017-06-28 20:16:09.200000,43.665325499999994,-79.399227,127.71,23.9,84.39,1.99,1003.29,0.9,2017-06-28 20:16:16.524500,1.869,412.3,1.721,12163.056,10,2017-06-28 16:16:16.102319;
2017-06-28 20:16:19.200000,43.665330666666655,-79.39923799999998,127.01,23.9,69.16,1.56,1003.34,0.9,2017-06-28 20:16:26.478000,1.868,410.751,1.708,12220.762,10,2017-06-28 16:16:26.088049;
2017-06-28 20:16:29.200000,43.66533450000001,-79.39924133333332,126.66,23.91,59.65,1.27,1003.3,0.92,2017-06-28 20:16:36.430500,1.866,409.5,1.676,12148.212,10,2017-06-28 16:16:36.104396;
2017-06-28 20:16:39.200000,43.66533466666667,-79.39924283333335,125.92,24.0,109.84,1.42,1003.3,0.9,2017-06-28 20:16:46.383000,1.866,414.436,1.635,12112.062,10,2017-06-28 16:16:46.102068;
2017-06-28 20:16:49.200000,43.66532899999999,-79.39925766666668,123.64,24.0,52.02,2.14,1003.38,0.96,2017-06-28 20:16:56.337000,1.868,430.756,1.58,12137.053,10,2017-06-28 16:16:56.090566;
2017-06-28 20:16:59.200000,43.665327999999995,-79.39926466666667,121.81,24.0,70.62,2.63,1003.35,0.92,2017-06-28 20:17:06.290000,1.869,422.939,1.855,12171.446,10,2017-06-28 16:17:06.094291;
2017-06-28 20:17:09.200000,43.66531916666666,-79.39927816666665,120.28,24.06,76.63,1.92,1003.35,0.9,2017-06-28 20:17:16.243500,1.868,420.026,1.766,12205.328,10,2017-06-28 16:17:16.096473;
2017-06-28 20:17:19.200000,43.665307,-79.39928366666666,120.11,24.0,70.62,2.18,1003.36,0.93,2017-06-28 20:17:26.197000,1.868,418.557,1.801,12231.3,10,2017-06-28 16:17:26.111854;
2017-06-28 20:17:29.200000,43.66530433333333,-79.3992775,120.0,24.0,68.28,2.92,1003.32,0.9,2017-06-28 20:17:36.150000,1.867,414.935,1.736,12231.073,10,2017-06-28 16:17:36.098523;
2017-06-28 20:17:39.200000,43.66530649999999,-79.399272,120.13,24.0,48.44,2.49,1003.31,0.92,2017-06-28 20:17:46.104500,1.865,414.002,1.706,12197.254,10,2017-06-28 16:17:46.105970;
2017-06-28 20:17:49.200000,43.66531133333332,-79.39927333333333,120.03,24.0,60.63,2.71,1003.25,0.9,2017-06-28 20:17:56.059000,1.865,413.729,1.591,12178.305,10,2017-06-28 16:17:56.091306;
2017-06-28 20:17:59.200000,43.665315833333345,-79.39927066666667,119.65,24.0,59.98,2.13,1003.32,0.9,2017-06-28 20:18:06.012000,1.865,431.757,1.723,12208.305,10,2017-06-28 16:18:06.112090;
2017-06-28 20:18:09.200000,43.665314166666654,-79.39926566666666,119.86,24.07,33.27,1.88,1003.36,0.92,2017-06-28 20:18:15.965000,1.864,430.728,1.707,12218.197,10,2017-06-28 16:18:16.102997;
2017-06-28 20:18:19.200000,43.66531166666666,-79.39926500000001,119.72,24.1,38.73,1.95,1003.32,0.92,2017-06-28 20:18:25.917500,1.865,422.696,1.747,12197.87,10,2017-06-28 16:18:26.106868;
2017-06-28 20:18:29.200000,43.66531333333332,-79.39925966666668,119.72,24.17,93.15,1.71,1003.32,0.93,2017-06-28 20:18:35.871000,1.873,418.889,1.809,12246.09,10,2017-06-28 16:18:36.111382;
2017-06-28 20:18:39.200000,43.665312833333324,-79.39925750000002,120.48,24.19,66.13,2.3,1003.35,0.93,2017-06-28 20:18:45.824000,1.874,417.749,1.973,12256.661,10,2017-06-28 16:18:46.099514;
2017-06-28 20:18:49.200000,43.66531166666666,-79.39925333333335,121.16,24.0,64.81,3.91,1003.33,0.9,2017-06-28 20:18:55.778000,1.866,416.926,1.796,12219.788,10,2017-06-28 16:18:56.113793;
2017-06-28 20:18:58.700000,43.66531277777777,-79.39925500000001,121.389,24.0,63.178,3.089,1003.267,0.933,2017-06-28 20:19:05.732000,1.862,409.57,1.557,12115.19,10,2017-06-28 16:19:05.113361;
2017-06-28 20:19:08.200000,43.66531783333334,-79.39926133333334,121.06,24.0,52.04,2.45,1003.27,0.9,2017-06-28 20:19:15.685500,1.862,413.26,1.67,12100.734,10,2017-06-28 16:19:15.103748;
2017-06-28 20:19:18.200000,43.665324166666664,-79.39926233333334,120.74,24.0,60.52,3.25,1003.31,0.9,2017-06-28 20:19:25.639000,1.864,425.814,2.094,12075.701,10,2017-06-28 16:19:25.119393;
2017-06-28 20:19:28.200000,43.665321500000005,-79.39926383333334,120.66,23.96,73.95,2.59,1003.32,0.9,2017-06-28 20:19:35.592000,1.866,421.219,2.743,12068.243,10,2017-06-28 16:19:35.105808;
2017-06-28 20:19:38.200000,43.66525166666666,-79.39945516666668,123.18,24.09,77.58,4.4,1003.26,0.9,2017-06-28 20:19:45.545500,1.865,414.849,2.393,12034.013,10,2017-06-28 16:19:45.112619;
2017-06-28 20:19:48.200000,43.665110166666665,-79.3997985,129.25,24.04,79.49,7.39,1003.32,0.9,2017-06-28 20:19:55.499500,1.866,413.852,2.156,12105.454,10,2017-06-28 16:19:55.121913;
2017-06-28 20:19:58.200000,43.66500216666666,-79.40010366666667,130.29,23.93,62.39,6.66,1003.27,0.9,2017-06-28 20:20:05.452500,1.863,411.584,1.466,12244.034,10,2017-06-28 16:20:05.112715;
2017-06-28 20:20:08.200000,43.66505316666666,-79.40052949999999,120.16,23.98,59.37,6.7,1003.22,0.9,2017-06-28 20:20:15.405500,1.862,408.593,1.417,12293.252,10,2017-06-28 16:20:15.122496;
2017-06-28 20:20:18.200000,43.66488483333333,-79.40061583333332,111.03,23.86,45.68,8.64,1003.22,0.9,2017-06-28 20:20:25.362000,1.862,408.367,1.506,12189.28,10,2017-06-28 16:20:25.116811;
2017-06-28 20:20:28.200000,43.664528999999995,-79.40047150000001,111.9,23.78,247.74,10.69,1003.25,0.9,2017-06-28 20:20:35.325000,1.863,408.038,1.48,12106.419,10,2017-06-28 16:20:35.120488;
2017-06-28 20:20:38.150000,43.664185999999994,-79.40035133333333,111.61,23.7,316.43,9.63,1003.31,0.96,2017-06-28 20:20:45.300000,1.862,410.759,1.394,12027.333,10,2017-06-28 16:20:45.128794;
2017-06-28 20:20:48.200000,43.6638465,-79.40020450000002,106.33,23.7,333.76,10.71,1003.38,0.96,2017-06-28 20:20:55.259000,1.861,406.86,1.405,12005.256,10,2017-06-28 16:20:55.118063;
2017-06-28 20:20:58.100000,43.66362333333333,-79.40010583333333,105.69,23.77,181.59,3.93,1003.42,0.92,2017-06-28 20:21:05.219000,1.862,406.838,1.465,11989.856,10,2017-06-28 16:21:05.111903;
2017-06-28 20:21:08.150000,43.66360166666666,-79.40010316666668,105.34,23.8,80.41,3.65,1003.42,0.91,2017-06-28 20:21:15.180500,1.861,411.889,1.44,11989.885,10,2017-06-28 16:21:15.121088;
2017-06-28 20:21:18.100000,43.66358600000001,-79.40010816666668,108.68,23.83,116.12,2.93,1003.46,0.9,2017-06-28 20:21:25.150500,1.861,408.778,1.455,12028.711,10,2017-06-28 16:21:25.118914;
2017-06-28 20:21:28.150000,43.66357183333333,-79.40010049999998,111.16,23.91,94.96,3.31,1003.44,0.9,2017-06-28 20:21:35.109500,1.862,407.193,1.413,12006.25,10,2017-06-28 16:21:35.125621;
2017-06-28 20:21:38.150000,43.66352116666667,-79.40007883333334,112.88,24.0,193.48,3.04,1003.49,0.91,2017-06-28 20:21:45.066000,1.863,405.046,1.414,11943.735,10,2017-06-28 16:21:45.116689;
2017-06-28 20:21:48.200000,43.66325,-79.39995583333334,109.05,23.84,284.03,11.11,1003.43,0.9,2017-06-28 20:21:55.021500,1.863,411.27,1.426,11950.898,10,2017-06-28 16:21:55.148321;
2017-06-28 20:21:58.100000,43.6628755,-79.39979766666667,115.0,23.7,142.37,9.76,1003.44,0.9,2017-06-28 20:22:04.974500,1.865,414.295,1.513,12013.707,10,2017-06-28 16:22:05.140836;
2017-06-28 20:22:08.050000,43.662570833333334,-79.39967616666667,119.25,23.74,347.82,6.92,1003.32,0.91,2017-06-28 20:22:14.929000,1.865,409.047,1.485,12050.074,10,2017-06-28 16:22:15.134312;
2017-06-28 20:22:18.150000,43.66222716666666,-79.399532,110.36,23.7,348.53,9.45,1003.35,0.9,2017-06-28 20:22:24.882000,1.866,408.78,1.522,12058.873,10,2017-06-28 16:22:25.133607;
2017-06-28 20:22:28.150000,43.661912499999985,-79.39936600000001,112.35,23.77,181.79,5.5,1003.43,0.9,2017-06-28 20:22:34.850000,1.867,413.764,1.539,12118.254,10,2017-06-28 16:22:35.126983;
2017-06-28 20:22:38.100000,43.661683666666676,-79.39931883333334,106.96,23.87,16.97,5.0,1003.44,0.9,2017-06-28 20:22:44.801500,1.872,419.599,1.543,12186.796,10,2017-06-28 16:22:45.126941;
2017-06-28 20:22:48.150000,43.66144633333333,-79.3992495,104.82,23.9,74.21,7.28,1003.46,0.9,2017-06-28 20:22:54.772500,1.871,416.713,1.51,12266.653,10,2017-06-28 16:22:55.146912;
2017-06-28 20:22:57.550000,43.6612574074074,-79.3990911111111,107.878,23.9,273.033,5.256,1003.533,0.9,2017-06-28 20:23:04.725000,1.874,418.408,1.458,12289.426,10,2017-06-28 16:23:04.138439;
2017-06-28 20:23:07.150000,43.66128266666667,-79.39897283333333,113.68,23.98,154.83,2.94,1003.56,0.9,2017-06-28 20:23:14.680000,1.879,411.327,1.523,12280.5,10,2017-06-28 16:23:14.138258;
2017-06-28 20:23:17.150000,43.6612625,-79.398899,114.23,24.0,152.84,3.79,1003.54,0.92,2017-06-28 20:23:24.632000,1.882,407.832,1.369,12207.888,10,2017-06-28 16:23:24.148369;
2017-06-28 20:23:27.150000,43.66126216666667,-79.39884783333335,109.05,24.09,146.16,2.08,1003.53,0.9,2017-06-28 20:23:34.584500,1.884,407.216,1.403,12198.734,10,2017-06-28 16:23:34.136119;
2017-06-28 20:23:37.150000,43.66130166666666,-79.39883799999998,108.78,24.2,97.86,1.31,1003.6,0.96,2017-06-28 20:23:44.539000,1.883,406.869,1.384,12211.359,10,2017-06-28 16:23:44.145963;
2017-06-28 20:23:47.200000,43.661236,-79.39879833333332,100.41,24.25,158.46,2.05,1003.62,1.02,2017-06-28 20:23:54.491000,1.878,406.118,1.393,12239.827,10,2017-06-28 16:23:54.144701;
2017-06-28 20:23:57.100000,43.66120966666666,-79.39878866666666,94.11,24.3,117.26,1.66,1003.63,1.02,2017-06-28 20:24:04.445000,1.876,406.339,1.377,12264.998,10,2017-06-28 16:24:04.148630;
2017-06-28 20:24:07.200000,43.66122483333332,-79.39881416666667,96.64,24.37,96.1,1.02,1003.6,1.09,2017-06-28 20:24:14.398500,1.877,406.801,1.375,12334.578,10,2017-06-28 16:24:14.145166;
2017-06-28 20:24:17.200000,43.66123816666667,-79.39881916666667,101.65,24.4,151.22,2.19,1003.63,1.21,2017-06-28 20:24:24.353000,1.875,413.529,1.391,12387.666,10,2017-06-28 16:24:24.156675;
2017-06-28 20:24:27.100000,43.661237500000006,-79.39882133333333,102.05,24.4,158.04,3.51,1003.58,1.15,2017-06-28 20:24:34.306000,1.873,409.575,1.433,12377.017,10,2017-06-28 16:24:34.141250;
2017-06-28 20:24:37.200000,43.661235666666656,-79.39883416666666,100.78,24.52,124.19,1.65,1003.53,0.99,2017-06-28 20:24:44.260000,1.873,407.216,1.416,12301.673,10,2017-06-28 16:24:44.158509;
2017-06-28 20:24:47.200000,43.66123650000001,-79.39883666666665,101.13,24.6,159.42,1.06,1003.53,1.1,2017-06-28 20:24:54.212000,1.873,406.19,1.343,12307.488,10,2017-06-28 16:24:54.159534;
2017-06-28 20:24:57.200000,43.66123866666668,-79.39883416666666,100.36,24.6,132.62,1.21,1003.57,1.06,2017-06-28 20:25:04.165500,1.872,405.522,1.468,12231.021,10,2017-06-28 16:25:04.145961;
2017-06-28 20:25:07.200000,43.66124033333334,-79.39883316666665,99.97,24.7,54.5,0.63,1003.58,0.92,2017-06-28 20:25:14.119000,1.872,405.833,1.416,12186.648,10,2017-06-28 16:25:14.143656;
2017-06-28 20:25:17.200000,43.66124466666667,-79.39884716666668,100.87,24.8,134.24,0.45,1003.64,0.95,2017-06-28 20:25:24.074000,1.873,410.535,1.475,12288.487,10,2017-06-28 16:25:24.152262;
2017-06-28 20:25:27.200000,43.661248,-79.39885333333335,101.92,24.8,128.43,1.1,1003.6,0.9,2017-06-28 20:25:34.027500,1.874,411.774,1.421,12368.562,10,2017-06-28 16:25:34.169541;
2017-06-28 20:25:37.200000,43.66125583333333,-79.39888366666668,102.81,24.89,212.05,1.36,1003.65,0.9,2017-06-28 20:25:43.979500,1.875,408.507,1.368,12333.014,10,2017-06-28 16:25:44.152689;
2017-06-28 20:25:47.200000,43.661336166666665,-79.39911783333334,104.88,24.9,132.98,3.34,1003.65,0.9,2017-06-28 20:25:53.932500,1.878,407.684,1.444,12382.501,10,2017-06-28 16:25:54.164739;
2017-06-28 20:25:57.200000,43.661635000000004,-79.39928133333335,107.04,24.9,168.5,7.6,1003.57,0.9,2017-06-28 20:26:03.886000,1.876,409.716,1.482,12401.953,10,2017-06-28 16:26:04.161872;
2017-06-28 20:26:07.200000,43.66177666666667,-79.39924716666665,115.83,24.96,221.79,2.05,1003.52,0.9,2017-06-28 20:26:13.840000,1.869,415.589,1.495,12475.649,10,2017-06-28 16:26:14.158052;
2017-06-28 20:26:17.200000,43.66197050000001,-79.39930633333333,124.46,25.0,189.32,5.15,1003.51,0.9,2017-06-28 20:26:23.794000,1.87,422.562,1.609,12580.166,10,2017-06-28 16:26:24.170037;
2017-06-28 20:26:26.700000,43.66235814814815,-79.39948037037037,123.944,24.878,185.844,9.189,1003.411,0.933,2017-06-28 20:26:33.747500,1.881,448.834,2.575,12587.148,10,2017-06-28 16:26:33.162460;
2017-06-28 20:26:36.200000,43.662851833333335,-79.39973583333334,119.91,24.8,182.17,10.61,1003.34,0.97,2017-06-28 20:26:43.700500,1.873,423.971,1.737,12420.492,10,2017-06-28 16:26:43.159511;
2017-06-28 20:26:46.200000,43.66333216666666,-79.39992383333333,113.78,24.84,154.62,5.06,1003.3,0.92,2017-06-28 20:26:53.653500,1.868,410.718,1.534,12326.31,10,2017-06-28 16:26:53.173872;
2017-06-28 20:26:56.200000,43.66338066666667,-79.39989966666668,111.54,24.77,151.5,3.18,1003.35,1.0,2017-06-28 20:27:03.608000,1.867,408.108,1.435,12275.864,10,2017-06-28 16:27:03.166452;
2017-06-28 20:27:06.200000,43.663377666666676,-79.3998955,111.01,24.68,157.6,3.14,1003.39,0.99,2017-06-28 20:27:13.560000,1.867,405.363,1.493,12255.516,10,2017-06-28 16:27:13.169025;
2017-06-28 20:27:16.200000,43.66338233333334,-79.39992350000001,108.67,24.65,157.87,3.33,1003.4,0.91,2017-06-28 20:27:23.514000,1.867,404.7,1.535,12201.838,10,2017-06-28 16:27:23.161281;
2017-06-28 20:27:26.200000,43.663404166666666,-79.39994266666666,107.88,24.6,167.26,3.98,1003.4,0.9,2017-06-28 20:27:33.467500,1.865,403.806,1.439,12164.312,10,2017-06-28 16:27:33.178794;
